"Country","Year","Status","Life_expectancy","Adult_mortality","Infant_deaths","Alcohol_consumption","Percentage_expenditure","Hepatitis_B","Measles","BMI","Under_five_deaths","Polio","Total_expenditure","Diphtheria","Incidents_HIV","GDP_per_capita","Population","Thinness_ten_nineteen_years","Thinness_five_nine_years","Income_composition","Schooling"
"Somalia",2009,"Developing",51.8,344,55,0.25,0,NA,12,19.8,82,40,NA,43,0.8,NA,NA,6.9,6.7,NA,NA
"Somalia",2010,"Developing",51.6,333,52,0.11,0,NA,110,22.4,86,49,NA,47,0.8,NA,NA,7.2,7,NA,NA
"Somalia",2011,"Developing",52.9,336,52,0.01,0,NA,18009,24.9,85,47,NA,43,0.9,NA,NA,6.9,6.7,NA,NA
"Somalia",2012,"Developing",52.2,334,50,0.01,0,NA,9541,22.3,86,47,NA,42,0.8,NA,NA,7.1,6.8,NA,NA
"Somalia",2013,"Developing",54.1,317,50,0.01,0,44,3247,22.8,75,48,NA,43,0.8,48.405862,NA,7,6.8,NA,NA
"Somalia",2014,"Developing",54.4,317,53,0.01,0,43,10353,25,75,47,NA,42,0.7,407.97527,NA,6.9,6.6,NA,NA
"Somalia",2015,"Developing",55.6,313,57,NA,0,44,7522,23.3,78,46,NA,41,0.8,450.952465,NA,6.5,6.7,NA,NA
"South Africa",2000,"Developing",58.7,394,48,7.03,47.023451,74,1430,4,76,71,8.76,74,20,335.660847,43073324.45,16.3,18.8,0.621,13.1
"South Africa",2001,"Developing",55.9,427,54,7.41,333.307857,72,1113,5.6,74,72,8.29,74,25.4,2813.292741,46402909.47,15.4,18.4,0.634,13.1
"South Africa",2002,"Developing",54,457,55,7.3,356.251252,72,1048,42.8,79,8,8.74,7,26.2,2390.942845,43744211.54,14.6,17.3,0.611,12.7
"South Africa",2003,"Developing",54,483,53,6.95,546.197667,72,263,42.5,79,9,8.15,68,29.8,3817.611746,44007251.23,13.7,16.2,0.622,12.9
"South Africa",2004,"Developing",53.8,507,56,6.95,632.743419,79,867,42.3,83,73,8.01,75,31.1,4308.468414,4785.08,12.6,15.4,0.63,12.7
"South Africa",2005,"Developing",54.1,498,56,8.41,722.415571,78,601,43.6,92,76,7.68,78,30.2,5025.820476,441698.54,11.6,13.9,0.634,12.7
"South Africa",2006,"Developing",53.7,493,59,8.57,689.879193,84,73,43.7,73,80,7.55,83,29.3,5616.984713,4997046.02,1.7,13.1,0.602,12.8
"South Africa",2007,"Developing",55.1,495,56,8.17,867.561458,83,28,46.8,91,81,7.64,82,24.3,6469.455235,49396280.53,9.7,12.1,0.591,12.8
"South Africa",2008,"Developing",55,483,51,7.8,834.747072,75,36,44.4,73,77,7.63,80,22.9,6174.475735,49667088.31,9.3,1.5,0.598,13.3
"South Africa",2009,"Developing",56.7,458,49,7.65,809.171364,73,6260,45.2,67,76,8.48,75,18,5836.404327,5055673.5,8,10,0.61,12.8
"South Africa",2010,"Developing",58.6,436,43,7.61,1031.674724,72,12863,45.6,64,73,8.25,72,11,7339.802764,6416584.43,7.3,8.7,0.628,12.6
"South Africa",2011,"Developing",58.9,406,45,7.11,122.721432,77,96,48.3,62,68,8.8,69,7.9,862.781952,51389951.66,6.6,7.6,0.628,13.2
"South Africa",2012,"Developing",58.9,44,38,7.58,1011.539404,68,29,48.6,55,65,9.09,64,7.6,7837.659633,5513310.46,6,7.1,0.648,12.8
"South Africa",2013,"Developing",69.8,374,43,6.95,975.924712,6,24,50.8,53,75,8.76,74,4.6,6836.470093,54932094.71,5.6,6.4,0.658,13
"South Africa",2014,"Developing",61.8,355,42,7.55,888.247562,8,69,5.8,52,75,8.71,78,3.5,6267.172863,49652037.62,5.1,6,0.679,12.9
"South Africa",2015,"Developing",62.6,321,36,NA,0,76,18,52.1,53,77,NA,76,4,5756.924359,5387588.41,4.3,5.3,0.671,13.3
"South Sudan",2000,"Developing",48.2,47,31,NA,0,NA,0,NA,52,NA,NA,NA,2.7,NA,65999.99,NA,NA,0.006,0.2
"South Sudan",2001,"Developing",50.6,376,29,NA,0,NA,0,NA,49,NA,NA,NA,3.1,NA,6461240.24,NA,NA,0.019,0
"South Sudan",2002,"Developing",51.7,374,30,NA,0,NA,0,NA,45,NA,NA,NA,2.9,NA,7094388.03,NA,NA,0,0
"South Sudan",2003,"Developing",58.1,386,28,NA,0,NA,0,NA,46,NA,NA,NA,3.4,NA,776996.72,NA,NA,0,0
"South Sudan",2004,"Developing",51,377,29,NA,0,NA,0,NA,47,NA,NA,NA,3.9,NA,7524425.67,NA,NA,0,0.2
"South Sudan",2005,"Developing",51.9,367,27,NA,0,NA,0,NA,40,NA,NA,NA,4.1,NA,829510.14,NA,NA,0.02,0
"South Sudan",2006,"Developing",52.5,382,27,NA,0,NA,0,NA,46,NA,NA,NA,4.2,NA,8404380.53,NA,NA,0,0.1
"South Sudan",2007,"Developing",52.9,383,28,NA,0,NA,0,NA,43,NA,NA,NA,4.2,NA,89521.93,NA,NA,0.005,0
"South Sudan",2008,"Developing",53,368,29,NA,0,NA,0,NA,41,NA,NA,NA,4,1748.980599,8846400.95,NA,NA,0.015,0
"South Sudan",2009,"Developing",54.9,364,27,NA,0,NA,0,NA,40,NA,NA,NA,4.1,1180.272702,1002283.39,NA,NA,0,0
"South Sudan",2010,"Developing",54.5,354,26,NA,0,NA,0,NA,38,NA,NA,NA,3.9,1512.679718,165297.8,NA,NA,0,0
"South Sudan",2011,"Developing",56,350,28,NA,0,NA,1301,NA,42,66,NA,63,3.7,167.015014,1308915.17,NA,NA,0.43,5
"South Sudan",2012,"Developing",56.3,349,24,NA,41.673057,NA,1958,NA,41,65,2.77,57,3.6,1018.407794,1772189.34,NA,NA,0.417,4.8
"South Sudan",2013,"Developing",56,352,28,NA,50.921671,NA,578,NA,40,5,2.75,45,3.5,1229.539461,1155080.06,NA,NA,0.422,4.9
"South Sudan",2014,"Developing",56.5,353,26,NA,47.873682,NA,448,NA,38,42,2.58,38,3.5,1151.88839,1000918.01,NA,NA,0.421,5.1
"South Sudan",2015,"Developing",57.8,327,27,NA,0,31,865,NA,37,41,NA,33,3.5,763.453885,11237771.01,NA,NA,0.425,5
"Spain",2000,"Developed",79.3,85,2,11.24,1950.234559,75,149,56.7,2,94,7.33,95,0.1,16294.589441,4479616.33,0.3,0.7,0.837,15.5
"Spain",2001,"Developed",79.6,93,2,10.2,2111.119531,84,0,57.4,2,95,7.37,96,0.1,15173.669004,548160.94,0.7,0.7,0.807,15.5
"Spain",2002,"Developed",79.5,81,2,12.37,220.387247,83,69,59.9,2,99,7.34,99,0.1,1746.976022,40087390.87,0.6,0.4,0.829,15.6
"Spain",2003,"Developed",79.4,83,2,12.04,2928.670172,79,254,61.1,2,99,7.9,98,0.1,21221.521257,37861302.26,0.9,0.4,0.807,15.6
"Spain",2004,"Developed",80.4,83,2,12.15,3583.553617,95,22,59.9,2,97,8.52,96,0.1,25044.488146,40411179.15,1.1,0.7,0.834,15.8
"Spain",2005,"Developed",81.5,78,2,11.7,415.099815,95,23,8.5,2,95,8.11,96,0.1,2563.005535,43354107.81,0.8,0.4,0.843,15.8
"Spain",2006,"Developed",88.1,80,2,11.74,4268.933489,97,342,60.1,2,97,8.13,97,0.1,28265.610036,45704155.25,0.8,0.8,0.838,16.1
"Spain",2007,"Developed",89,62,2,11.06,553.463627,97,266,62.1,2,96,8.24,96,0.1,2862.619974,4605093.97,0.3,0.6,0.847,16
"Spain",2008,"Developed",81.6,7,2,10.22,5758.753266,96,289,62.5,2,99,8.82,98,0.1,37356.799345,4567543.68,0.5,0.5,0.869,16
"Spain",2009,"Developed",81.3,56,2,10.05,5165.956991,97,42,62.5,2,96,9.41,95,0.1,31533.363845,43944768.77,0.5,0.2,0.864,16.3
"Spain",2010,"Developed",82.7,69,1,9.97,621.398824,98,292,63.6,2,98,9.74,98,0.1,3603.277823,44982994.66,0.5,0.3,0.864,16.5
"Spain",2011,"Developed",82.5,71,1,10.03,5217.143893,95,3940,65,2,95,9.58,96,0.1,31019.020464,48875811.41,0.1,0.4,0.858,17.1
"Spain",2012,"Developed",82,70,1,9.15,4268.610956,96,1207,63.9,2,97,9.31,96,0.1,30300.83558,5162781.23,0.1,0.6,0.875,17.3
"Spain",2013,"Developed",82,15,1,9.25,426.400913,94,124,64.6,2,95,9.16,96,0.1,2983.98913,483857,0.9,0.5,0.887,17.6
"Spain",2014,"Developed",82.8,52,1,0.01,42.346625,96,140,66.2,1,97,9.32,99,0.1,272.887086,4453807.03,0.6,0.4,0.871,17.4
"Spain",2015,"Developed",81.9,57,1,NA,0,98,112,67.3,1,96,NA,97,0.1,24666.412681,48665613.83,0.9,0.5,0.9,17.6
"Sri Lanka",2000,"Developing",71.1,170,5,1.4,58.246348,NA,18289,16.2,6,98,3.74,99,0.1,904.851378,17940.42,15.3,15.6,0.682,12.7
"Sri Lanka",2001,"Developing",72.6,12,5,1.39,55.50837,NA,325,17,6,98,3.8,98,0.1,898.577195,18746.89,15,15.1,0.675,12.2
"Sri Lanka",2002,"Developing",74.5,148,5,1.47,61.287711,NA,141,17,5,99,3.77,98,0.1,927.599821,18346.31,15.7,15.7,0.701,12.6
"Sri Lanka",2003,"Developing",73.5,146,5,1.98,75.88094,32,65,17.2,5,98,4.09,97,0.1,975.566383,1919.71,15.1,15.2,0.698,12.5
"Sri Lanka",2004,"Developing",68.8,194,6,1.5,17.161954,63,38,16,11,98,4.21,97,0.1,164.830387,18529.65,15.7,15.5,0.716,12.8
"Sri Lanka",2005,"Developing",75.3,132,4,2.21,98.075241,99,3,17.2,5,99,4.48,99,0.1,1246.688189,20382.49,15.2,15.5,0.71,12.8
"Sri Lanka",2006,"Developing",73.4,138,3,1.55,126.265111,97,0,18.2,5,96,4.65,97,0.1,1577.447984,1814.34,15.1,15.9,0.702,13.1
"Sri Lanka",2007,"Developing",74.5,146,4,2.22,131.527443,99,41,18.4,5,97,3.92,99,0.1,1650.098906,19124,15.3,15.6,0.743,12.9
"Sri Lanka",2008,"Developing",71.9,181,4,2.14,18.399734,97,29,18.2,4,99,3.44,99,0.1,232.833634,21465.45,15.1,15.7,0.733,13.1
"Sri Lanka",2009,"Developing",71.3,187,4,2,13.591315,98,22,18.6,4,96,3.55,94,0.1,221.788099,19760.07,15.2,15.3,0.752,13.4
"Sri Lanka",2010,"Developing",74.9,141,3,2.41,197.365267,99,83,19.5,4,99,3.27,99,0.1,2740.629061,1956.39,15.1,15.4,0.721,13.4
"Sri Lanka",2011,"Developing",74.2,143,3,2.99,19.06736,99,61,2.3,4,97,3.31,97,0.1,320.94562,2281.8,15,15.1,0.744,13.8
"Sri Lanka",2012,"Developing",74.7,147,3,2.68,20.425792,99,50,21.2,4,99,3.11,99,0.1,349.357241,2543.11,15.4,15.7,0.732,13.7
"Sri Lanka",2013,"Developing",74,140,3,2.4,46.915832,99,1999,21.7,3,99,3.62,98,0.1,380.612907,2639.45,15.4,14.8,0.774,13.6
"Sri Lanka",2014,"Developing",74.6,150,3,2.25,44.540968,99,1681,21.6,3,99,3.38,99,0.1,345.389987,2755.8,15.2,15.1,0.761,14
"Sri Lanka",2015,"Developing",74.8,135,3,NA,0,98,1556,21.9,3,99,NA,98,0.1,3897.092485,3012.81,15,15.2,0.774,14
"Sudan",2000,"Developing",58.5,287,71,2,33.075337,NA,2808,NA,119,61,3.4,63,0.1,373.691219,2699419.88,NA,NA,0.4,5.3
"Sudan",2001,"Developing",58.8,278,69,1.33,29.199181,NA,4323,NA,106,67,2.91,66,0.2,364.259244,269261.05,NA,NA,0.395,5.4
"Sudan",2002,"Developing",58.4,273,66,2.27,28.916212,NA,4535,NA,105,5,2.84,8,0.2,407.913987,28734702.29,NA,NA,0.404,5.9
"Sudan",2003,"Developing",60.4,281,70,1.42,36.129537,NA,4560,NA,107,68,3.31,68,0.2,454.014268,29835825.4,NA,NA,0.393,5.8
"Sudan",2004,"Developing",59.3,272,69,1.83,40.934959,NA,9424,NA,108,74,3.23,73,0.2,546.762375,3114760.35,NA,NA,0.403,5.6
"Sudan",2005,"Developing",68.2,269,61,1.2,37.950705,24,1487,NA,105,76,3.22,79,0.2,703.877154,3977017.51,NA,NA,0.413,6
"Sudan",2006,"Developing",61.9,36,65,1.8,60.407846,5,242,NA,106,76,3.85,75,0.2,823.432095,331187.53,NA,NA,0.443,6.1
"Sudan",2007,"Developing",61.7,246,62,1.77,85.708276,79,339,NA,99,84,4.68,84,0.3,1039.59313,28991428.89,NA,NA,0.448,6.6
"Sudan",2008,"Developing",62.8,254,65,1.94,127.459711,75,128,NA,97,86,8.19,85,0.3,1391.296495,33230528.66,NA,NA,0.448,6.4
"Sudan",2009,"Developing",62,248,65,2.11,16.297149,71,60,NA,91,80,8.55,81,0.3,1341.555199,3557343.53,NA,NA,0.458,6.8
"Sudan",2010,"Developing",62.2,248,57,1.83,173.300879,76,621,NA,86,12,7.95,8,0.3,1549.67143,36126163.04,NA,NA,0.465,6.9
"Sudan",2011,"Developing",63.1,244,61,2.31,195.606094,92,5553,NA,97,93,8.2,91,0.3,1756.796982,36913285.67,NA,NA,0.481,7
"Sudan",2012,"Developing",63.2,226,60,0.09,210.664688,92,8835,NA,96,91,8.08,90,0.3,1847.185781,3249029.84,NA,NA,0.476,7
"Sudan",2013,"Developing",63,233,59,0.09,246.663045,92,3096,NA,86,91,8.16,93,0.3,2017.778262,35972413.27,NA,NA,0.49,6.9
"Sudan",2014,"Developing",64.5,226,62,0.23,262.324126,95,699,NA,82,94,8.75,93,0.3,2421.227501,34830069.82,NA,NA,0.474,7.2
"Sudan",2015,"Developing",64.7,214,57,NA,0,90,3619,NA,89,94,NA,92,0.3,2376.087857,3890197.91,NA,NA,0.472,7.3
"Suriname",2000,"Developing",67.7,224,0,4.19,258.690796,NA,0,48.1,0,6,9.76,70,0.4,1830.481367,44993.39,3.4,3.7,0,11.2
"Suriname",2001,"Developing",67.3,217,0,4.16,186.931012,NA,0,48.4,0,65,8.31,68,1.8,1617.428165,50597.16,3.6,3.5,0,10.8
"Suriname",2002,"Developing",68,214,0,4.51,244.993722,NA,0,49.2,0,74,7.25,72,1.6,2498.841724,51064.02,3.3,3.8,0,11
"Suriname",2003,"Developing",67.1,232,0,4.68,33.030198,NA,0,51.9,0,74,6.68,75,1,270.693583,487506.77,3.7,3.8,0,10.7
"Suriname",2004,"Developing",68.4,216,0,4.48,3.923306,NA,0,4.2,0,82,6.84,86,0.9,40.041133,51441.94,3.4,3.2,0,11.3
"Suriname",2005,"Developing",68.9,27,0,4.43,403.107842,86,0,49.8,0,83,6.68,82,0.6,3483.275054,475392.23,3.9,3.6,0.674,11.5
"Suriname",2006,"Developing",70.6,187,0,4.81,71.376942,83,0,52.5,0,84,6.25,83,0.6,552.487415,5765.18,3.5,3.5,0.687,11.3
"Suriname",2007,"Developing",68.2,23,0,4.71,720.409049,83,0,53.5,0,83,5.97,83,0.8,5344.732306,6428.14,3.4,2.9,0.678,11.7
"Suriname",2008,"Developing",70.6,195,0,4.7,831.393556,85,0,53.5,0,85,5.88,86,1.1,7293.39378,523812.49,3.6,3.3,0.689,12.2
"Suriname",2009,"Developing",70.8,193,0,5.16,843.66564,87,0,55.2,0,87,6.02,85,0.6,7887.268597,52538.34,3.2,3.7,0.693,11.9
"Suriname",2010,"Developing",72.7,17,0,5.43,105.536301,88,0,53.7,0,96,5.78,97,0.5,801.383075,52710.5,4,3.3,0.71,12
"Suriname",2011,"Developing",75,182,0,5.57,920.080284,85,0,55.4,0,86,5.95,87,0.1,8294.378766,515122.73,3.4,3.1,0.705,12.3
"Suriname",2012,"Developing",70.5,192,0,5.66,1096.177318,81,0,56.1,0,84,6.94,83,1,9199.247443,55906.65,3.2,3.3,0.715,12.7
"Suriname",2013,"Developing",72.2,187,0,6.27,1067.767593,85,0,57.5,0,85,6.07,87,0.4,9260.475151,54888.85,3.3,3.9,0.715,12.7
"Suriname",2014,"Developing",72.6,193,0,6.49,1136.455028,83,0,58.2,0,86,5.48,85,0.4,9686.42878,565770.63,3.6,3.5,0.727,12.6
"Suriname",2015,"Developing",71.8,177,0,NA,0,89,0,57.6,0,90,NA,89,0.4,9231.790546,51103.37,3.8,3.7,0.743,12.8
"Swaziland",2000,"Developing",47.9,528,3,6.74,25.311897,82,9,26.1,4,87,5.3,85,47.7,1720.456482,174340.46,9.5,9.7,0.499,9.4
"Swaziland",2001,"Developing",47.3,555,3,6.89,155.915978,85,51,25.7,4,89,5.21,84,47.2,1443.576592,170100.99,8.8,8.8,0.501,9.4
"Swaziland",2002,"Developing",46.7,582,3,5.69,128.415642,88,38,26.9,4,87,5.17,83,50,1349.577875,1727,8.4,8.4,0.499,9.2
"Swaziland",2003,"Developing",45.7,7,3,5.48,2.509899,10,324,26.4,4,87,5.71,85,50.6,22.455471,187300.28,8.2,8.4,0.485,9.3
"Swaziland",2004,"Developing",45,72,3,5.64,36.157009,93,0,29.1,4,85,6.02,86,50.6,2383.856659,20306.17,7.8,8,0.482,9.6
"Swaziland",2005,"Developing",46,64,3,5.04,373.041985,95,0,27.5,4,89,7,87,48.4,2815.842602,119298.99,7.3,8,0.517,9.6
"Swaziland",2006,"Developing",47.7,553,3,5.69,402.610945,94,0,27.2,4,87,6.85,86,41.6,2777.269593,117420.87,6.8,6.7,0.494,10
"Swaziland",2007,"Developing",49.9,49,3,5.49,45.860492,92,0,29.4,4,90,7.5,91,37.4,314.230338,1158562.25,6.6,7,0.513,10.4
"Swaziland",2008,"Developing",51.5,488,3,4.88,390.824264,10,1,28.6,4,89,8.13,87,40.3,2708.195317,1134127.64,6.3,6.5,0.527,10.5
"Swaziland",2009,"Developing",52.9,51,3,4.77,46.991732,91,27,31,4,90,8.43,88,36,319.995955,112736.16,5.7,5.8,0.488,10.7
"Swaziland",2010,"Developing",53.8,459,2,4.85,60.29453,89,326,29.9,4,90,8.44,89,20.7,354.993404,119410.6,5.5,5.9,0.535,10.7
"Swaziland",2011,"Developing",54.4,447,2,5.53,745.171238,91,0,1.5,3,84,8.69,90,15.8,4092.139941,1307716.89,5.3,5,0.549,11.4
"Swaziland",2012,"Developing",56.5,399,2,0.05,732.033959,96,0,4.3,3,93,8.7,97,12,3716.964016,1148919.18,4.8,4.9,0.545,11.6
"Swaziland",2013,"Developing",57.2,395,2,0.16,724.238322,99,0,29.8,3,97,9.63,98,10.1,3458.156869,1196130.81,4.2,4.5,0.529,11
"Swaziland",2014,"Developing",57.9,385,2,0.01,551.619263,98,0,32.2,3,97,9.31,98,7.6,3649.614553,129742.43,4.4,4.3,0.551,11.6
"Swaziland",2015,"Developing",58.4,374,2,NA,0,8,0,33.6,3,85,NA,8,6.7,3025.077021,135675.69,4,4,0.53,11.5
"Sweden",2000,"Developed",79.7,76,0,6.34,3739.464661,NA,55,53.3,0,98,8.19,97,0.1,30737.081763,876059.81,1.2,1.2,0.86,15.7
"Sweden",2001,"Developed",79.6,86,0,6.77,3707.594486,NA,5,54.5,0,99,8.68,99,0.1,27192.208635,875583.54,1,1.2,0.856,15.8
"Sweden",2002,"Developed",80.3,75,0,7.03,4206.567519,NA,9,54,0,99,8.87,99,0.1,31191.114851,9374881.62,1.6,1,0.881,16.2
"Sweden",2003,"Developed",81,76,0,7.06,5019.358589,NA,3,54.7,0,98,9.17,98,0.1,36819.016635,8626903.53,1.5,0.9,0.866,15.9
"Sweden",2004,"Developed",82.5,8,0,6.69,5115.651027,NA,5,54.1,0,99,10.04,99,0.1,42755.348943,9087155.99,1.6,1.5,0.878,15.9
"Sweden",2005,"Developed",84.7,70,0,6.88,622.328149,NA,14,55.3,0,98,9.63,97,0.1,4563.488112,845480.51,1.2,1.4,0.88,16.1
"Sweden",2006,"Developed",88.3,71,0,6.41,6423.41789,NA,19,54.9,0,96,9.16,99,0.1,46965.188072,9652.74,1.3,1.2,0.9,15.8
"Sweden",2007,"Developed",88.4,67,0,7.16,7967.044129,NA,1,56.3,0,97,8.84,97,0.1,49898.008981,961498.37,1.6,1,0.885,15.9
"Sweden",2008,"Developed",81.2,66,0,7.04,7871.748477,NA,23,56.2,0,98,9.21,97,0.1,53618.13265,8867267.02,1.2,1.6,0.914,15.5
"Sweden",2009,"Developed",81.5,58,0,6.98,708.692554,NA,3,56.8,0,99,9.96,97,0.1,4654.442072,8564804.46,1.2,1.1,0.914,15.6
"Sweden",2010,"Developed",81.6,50,0,6.91,679.139022,NA,6,56.4,0,98,9.89,97,0.1,4882.953844,9507635.74,0.9,1.3,0.904,15.9
"Sweden",2011,"Developed",82.6,57,0,7.34,11716.168088,40,26,57.3,0,99,11.86,96,0.1,58868.567178,10581062.61,1.1,1.4,0.903,16.1
"Sweden",2012,"Developed",82.4,48,0,7.36,10987.736177,54,27,58.3,0,99,11.85,99,0.1,52960.618461,9960724.93,1.7,1.2,0.916,15.9
"Sweden",2013,"Developed",81.6,65,0,7.62,1231.846954,64,51,57.7,0,95,11.87,99,0.1,5765.952249,89371.23,1.3,1.4,0.896,15.6
"Sweden",2014,"Developed",82.7,53,0,7.66,1036.83445,68,25,60.4,0,99,11.93,99,0.1,6642.742964,933833.37,1.6,1.7,0.908,15.9
"Sweden",2015,"Developed",81.8,53,0,NA,0,68,23,59.8,0,98,NA,99,0.1,5205.980469,9634330.55,1.7,1.3,0.897,15.6
"Switzerland",2000,"Developed",79.9,68,0,11.15,6041.667757,NA,0,7.8,0,96,9.82,93,0.1,37841.738166,681257.93,0.8,0.6,0.88,15.4
"Switzerland",2001,"Developed",82,73,0,11.35,6327.965378,NA,767,50.2,0,95,1.25,93,0.1,32202.398228,7601856.85,0.8,0.5,0.885,15.5
"Switzerland",2002,"Developed",82.9,76,0,11.04,6795.385071,NA,0,54.1,0,96,1.46,93,0.1,42788.801788,7064100.84,1,0.6,0.903,15.3
"Switzerland",2003,"Developed",84.1,76,0,10.88,829.038545,NA,566,54.3,0,96,1.92,92,0.1,4538.003939,71557.38,0.6,0.3,0.908,15
"Switzerland",2004,"Developed",80.8,60,0,10.36,9534.143028,NA,35,52.2,0,96,1.84,94,0.1,54488.875801,7329183.17,0.9,0.8,0.9,15.1
"Switzerland",2005,"Developed",80.8,76,0,10.41,10224.997222,NA,55,51.7,0,95,1.96,93,0.1,53303.202884,7495761.16,0.4,0.2,0.886,15.2
"Switzerland",2006,"Developed",82.4,57,0,10.24,10372.873905,NA,0,52.9,0,95,1.34,91,0.1,63281.490073,7132942.84,0.5,0.5,0.909,15.1
"Switzerland",2007,"Developed",81.8,59,0,10.21,13267.216191,NA,982,54.1,0,94,1.31,94,0.1,65360.314212,7376549.66,0.4,0.4,0.915,15.4
"Switzerland",2008,"Developed",82.3,4,0,10.24,2071.991312,NA,1932,56.5,0,94,0.97,95,0.1,72984.080702,7729216.86,0.4,0.2,0.911,15.7
"Switzerland",2009,"Developed",82.4,1,0,10.07,14334.452619,NA,1064,55.5,0,94,10.81,96,0.1,64518.982491,7860607.8,0.1,0.1,0.922,15.4
"Switzerland",2010,"Developed",82.5,63,0,9.79,2259.019575,NA,77,55.4,0,94,11.73,96,0.1,74062.345515,700104.75,0.6,0.3,0.935,15.5
"Switzerland",2011,"Developed",83.2,58,0,10.43,19367.954327,NA,607,56.9,0,95,11.18,97,0.1,91745.295097,7958491.49,0.5,0.1,0.948,15.7
"Switzerland",2012,"Developed",82.7,54,0,9.84,17555.329505,NA,59,55.6,0,97,11.34,94,0.1,80795.870444,7670296.47,0.7,0.3,0.932,15.5
"Switzerland",2013,"Developed",82.7,61,0,9.88,18830.676114,NA,162,54.4,0,97,11.42,95,0.1,86700.854433,885116.24,0.3,0.3,0.928,15.6
"Switzerland",2014,"Developed",81.9,52,0,9.5,19479.91161,NA,23,55.7,0,97,11.38,95,0.1,83316.084071,8563570.26,0.5,0.1,0.943,16.1
"Switzerland",2015,"Developed",83.1,46,0,NA,0,NA,34,58.2,0,98,NA,98,0.1,8882.767069,8987316.17,0.4,0.4,0.948,15.8
"Syrian Arab Republic",2000,"Developing",71.6,134,9,1.33,72.330633,80,145,43.2,12,87,4.91,85,0.1,1226.443426,1723558.92,6.6,6.6,0.58,10
"Syrian Arab Republic",2001,"Developing",72.9,151,10,0.98,89.780624,8,304,43.7,10,82,4.97,82,0.1,1248.624017,15803520.37,6.3,6.5,0.599,9.9
"Syrian Arab Republic",2002,"Developing",72.7,128,9,1.53,88.934716,8,534,45.9,12,85,4.69,84,0.1,1271.87625,178040.05,6.8,6.8,0.582,10
"Syrian Arab Republic",2003,"Developing",73.3,139,9,1.48,94.335148,81,776,46.6,11,84,5.2,84,0.1,1241.77705,17405775.96,6.3,6.5,0.586,10.1
"Syrian Arab Republic",2004,"Developing",73.4,139,8,1.08,9.805056,83,182,45.7,10,84,4.41,80,0.1,169.334363,1807057.99,6.7,6.2,0.613,10.3
"Syrian Arab Republic",2005,"Developing",74.3,120,9,0.96,111.028256,82,377,48.6,10,83,4.01,7,0.1,1559.234798,19099963.41,6.8,6.4,0.596,11.1
"Syrian Arab Republic",2006,"Developing",72.7,121,8,1,130.719788,86,566,50.4,10,82,3.92,9,0.1,1769.2477,18475572.98,6,6,0.648,11.7
"Syrian Arab Republic",2007,"Developing",73.8,121,8,1.05,18.254674,82,433,49.7,9,83,3.85,8,0.1,278.201251,2069814.89,6.4,6.2,0.646,11.5
"Syrian Arab Republic",2008,"Developing",74,118,8,0.74,0,83,20,5.8,9,83,3.64,76,0.1,NA,2299261.96,6.6,6.1,0.62,11.6
"Syrian Arab Republic",2009,"Developing",73.9,124,7,0.92,0,83,23,52,9,83,3.53,7,0.1,NA,3025360.07,6,6.4,0.651,11.6
"Syrian Arab Republic",2010,"Developing",73.6,126,7,0.83,0,83,27,53.5,9,84,3.24,8,0.1,NA,2367584.06,6.6,6.3,0.649,11.8
"Syrian Arab Republic",2011,"Developing",72,160,8,0.99,0,66,13,53.7,9,6,3.12,72,0.1,NA,2765973.52,6.6,5.7,0.653,12
"Syrian Arab Republic",2012,"Developing",62.9,31,8,0.26,0,43,13,55.3,9,51,3.3,44,0.1,NA,24181.95,6.9,6.4,0.662,12.5
"Syrian Arab Republic",2013,"Developing",64,33,7,0.01,0,70,735,55.1,9,7,3.43,40,0.1,NA,2025942.91,6.1,6.4,0.619,13
"Syrian Arab Republic",2014,"Developing",64.6,296,7,0.01,0,47,611,57.3,7,52,3.06,41,0.1,NA,20705.82,6.1,5.9,0.587,8.9
"Syrian Arab Republic",2015,"Developing",65,289,6,NA,0,42,43,57.9,8,6,NA,41,0.1,NA,16790080.02,6.2,6.3,0.56,8.9
"Tajikistan",2000,"Developing",64,194,14,0.34,9.169391,NA,182,30.2,19,86,4.6,82,0.3,142.805219,647640.9,4.2,4,0.537,9.5
"Tajikistan",2001,"Developing",63.8,191,13,0.81,1.263072,NA,37,32,16,85,4.63,84,0.3,17.873711,6385379.31,4,4.1,0.552,9.4
"Tajikistan",2002,"Developing",64.5,191,12,0.32,10.005659,39,851,33.5,13,83,4.62,85,0.3,191.236719,5975932.28,3.8,4.1,0.532,9.9
"Tajikistan",2003,"Developing",65.2,183,12,0.21,12.864474,59,1985,31.3,13,84,4.81,85,0.3,231.77682,6521382.95,3.8,4.5,0.558,10
"Tajikistan",2004,"Developing",65.8,173,12,0.15,2.137381,82,4,32.8,12,82,5.79,88,0.3,42.909404,7087198.05,3.7,4,0.563,10.3
"Tajikistan",2005,"Developing",65.6,192,11,0.07,18.714417,80,0,33.2,12,78,5.72,86,0.3,343.305069,6866099.23,3.8,3.9,0.585,10.7
"Tajikistan",2006,"Developing",66.6,177,10,0.66,2.520128,87,3,34.4,12,76,5.89,82,0.3,42.243775,7788.01,3.7,4,0.569,10.5
"Tajikistan",2007,"Developing",66,183,10,0.01,2.242163,85,2,34.9,13,87,5.61,87,0.3,49.775526,7516559.31,3.8,3.9,0.594,10.8
